-0.697494996631866, -0.4380244396430144, -0.5670978685402573
-0.6973099609964425, -0.43820783088481746, -0.5671372550490101
-0.6967199127612856, -0.43879254963265774, -0.5672628982577517
-0.6948577665209539, -0.4406395088589986, -0.5676585500906348
-0.689253356117301, -0.4462021159550538, -0.5688472580527709
-0.6744990862958552, -0.4608533445924734, -0.5719730203518066
-0.6452017660393946, -0.48995486228901974, -0.5781753190090644
-0.60775736477088, -0.527155392638778, -0.5860990164292976
-0.579040340988388, -0.5556875982412419, -0.5921744119338266
-0.5649008246853909, -0.5697355109786926, -0.5951657610640254
-0.5596742124524321, -0.5749259296239356, -0.596272071075777
-0.5579920903454076, -0.5765913139830195, -0.596628231645006
-0.5574764609954294, -0.5770889721803608, -0.5967340619735269
-0.5573217464397943, -0.5771994197600863, -0.5967470971156146
-0.557289940142237, -0.57708301012449, -0.596665312863543
-0.5573548722502921, -0.5764636993294499, -0.5962803421209252
-0.5576947213264366, -0.5739531555494496, -0.5946858813867745
-0.5590936332837174, -0.5640501943740176, -0.5883111605120709
-0.5643248080062453, -0.5275212820898135, -0.5646538186141242
-0.5806815130255436, -0.4139809936492161, -0.4909103633925193
-0.6175933488407773, -0.15861529388074222, -0.32477717829698216
-0.6688492539593626, 0.19517085649688087, -0.09435088939656852
-0.7086760011349937, 0.46964443548792445, 0.08455166058560236
-0.7267546797777761, 0.5941246210813623, 0.16572210696885692
-0.7324936327600413, 0.6336228295233425, 0.19148760471007034
-0.734047018650596, 0.6443278393834695, 0.19847748640503135
-0.7344435447346708, 0.647104880990417, 0.20029801824555057
-0.7345329297066218, 0.647831237863954, 0.20078309625118065
-0.7345271024612458, 0.6480441616226984, 0.20093336440123774
-0.7344546366440237, 0.6481639030807594, 0.20100841522432777
-0.734247824011058, 0.6483792145268832, 0.20107232659675972
-0.7336701759982024, 0.6489813112016645, 0.2011107347253004
-0.7320740094907793, 0.6507093335570473, 0.20099226359826508
-0.7281186529575617, 0.6551140321865542, 0.200334304683199
-0.7205874389656468, 0.6636761579305535, 0.19857265279160186
-0.7111588797789098, 0.6745842742214481, 0.19582094389179655
-0.7039454506282684, 0.6830748318767967, 0.19329621045418155
-0.7003808511640961, 0.687355654489346, 0.19180240536585336
-0.6990622076248978, 0.6889838492562426, 0.19111976019466154
-0.6986406858554636, 0.6895267795530823, 0.19083237061402764
-0.6985162196961677, 0.6896954205828413, 0.1907080715003736
-0.6984901376196561, 0.6897224977358039, 0.19064805321552153
-0.6985233205059164, 0.6896225492018977, 0.1906052131008242
-0.6986904240902382, 0.6891674424925931, 0.1905282720096433
-0.6993508667533981, 0.687378051655171, 0.19026886450610242
