262.7667114	95.38250096	34.85799059	132.5262199
263.4723104	93.36012586	32.68014688	137.4320376
276.237352	98.01707624	33.73826649	144.4820093
281.0651078	101.2273867	35.09186584	144.7458552
279.0009996	104.1042977	36.58140673	138.3152953
284.8350815	105.002785	39.26470392	140.5675926
297.5430653	105.4695138	39.62123855	152.4523129
326.86827	107.0070946	39.86425812	179.9969173
333.2648046	111.154269	41.70808728	180.4024483
350.8170474	114.1509535	43.45502811	193.2110658
353.2025758	113.9574418	45.42068307	193.8244509
366.5098513	115.1666893	47.72197798	203.621184
374.3533436	116.6764917	50.3877261	207.2891258
371.702066	116.4360603	52.02929647	203.2367092
386.1775027	117.073242	52.35787241	216.7463883
478.5681911	223.8223756	131.4009258	123.3448896
463.4669666	214.1851456	133.1237381	116.1580829
483.2735272	219.1561863	144.0634357	120.0539052
482.8619798	221.7467001	148.7300829	112.3851969
492.5005084	223.2227325	153.8625296	115.4152463
504.9327437	228.069136	159.2861266	117.577481
516.2089143	235.1902016	161.796658	119.2220547
540.5158576	247.2904772	160.4100201	132.8153603
544.3209518	248.8110786	157.0334426	138.4764305
558.4421373	251.1368932	172.1986744	135.1065697
568.2253651	254.7518962	165.4568911	148.0165779
555.1505446	258.6310767	172.2300472	124.2894207
563.2422453	263.0940793	175.0880226	125.0601434
593.0950719	278.6503942	186.380945	128.0637327
587.9820512	289.5078638	186.1720209	112.3021665
2241.169646	95.38250096	30.03937646	1886.006038
2345.639397	93.36012586	31.06809206	1960.736339
2421.744363	98.01707624	31.40071415	2022.668159
2586.839302	101.2273867	32.8697419	2131.957792
2796.069754	104.1042977	34.63100265	2322.126709
2873.098039	105.002785	35.6725107	2366.94967
2902.098392	105.4695138	39.62901842	2386.138458
3036.295874	107.0070946	42.77672321	2459.867461
2938.216455	111.154269	44.4567267	2362.883513
2901.421427	114.1509535	47.9932911	2287.261193
3030.884531	113.9574418	55.35454429	2339.10004
3185.289096	115.1666893	59.76306408	2472.212676
3305.857626	116.6764917	65.10311384	2555.099991
3897.978287	116.4360603	70.14204113	3116.974643
4707.281088	117.073242	82.84551044	3808.834264
588.2418267	160.0559194	34.27509258	393.9108148
617.2814079	162.3102181	38.67333195	416.2978578
654.3708265	172.4897446	38.7162054	443.1648765
680.6998243	177.670552	37.31964869	465.7096235
729.2592255	192.2545285	40.07392442	496.9307725
867.0807463	214.537163	43.43555156	609.1080317
829.8729603	226.5765541	42.40138222	560.895024
873.4707969	238.4927808	43.53743571	591.4405804
901.3498721	254.8910765	48.80117179	597.6576238
934.8104065	265.3820033	48.28832577	621.1400775
1000.688415	278.7107959	50.76266149	671.2149572
1018.60822	278.9614175	51.0413248	688.605478
1024.353009	297.8513187	55.37141232	671.1302776
1041.946213	292.981242	58.68232815	690.2826423
1112.840071	305.9265229	65.54748496	741.3660628
2009.959427	630.7084648	896.3980223	482.8529403
1864.489935	541.061831	876.4928933	446.9352108
1689.478568	453.0166795	823.0768163	413.3850727
1590.822764	423.766878	772.758506	394.2973799
1569.917555	376.0468153	772.5704752	421.300264
1457.292677	367.5664449	727.6292047	362.097027
1463.140765	361.5292579	760.7206486	340.8908586
1536.425407	360.8834604	758.9991284	416.5428184
1556.266024	367.2880393	765.3113691	423.6666156
1545.545849	357.9881091	780.6137709	406.9439691
1547.302104	351.3031774	789.0300919	406.9688351
1602.351005	364.3690069	828.2424964	409.739502
1684.836903	376.3436827	867.837461	440.6557592
5013.453573	2179.583166	1050.341115	1783.529293
4965.427759	2125.287729	1072.855423	1767.284607
5068.783153	2175.406441	1111.509299	1781.867413
5169.217094	2178.620336	1142.346637	1848.25012
5237.741944	2212.681151	1164.711152	1860.349642
5292.669843	2194.771308	1218.464919	1879.433616
5480.414931	2278.57659	1241.020343	1960.817998
5547.896313	2296.56013	1245.853101	2005.483083
5585.267198	2348.676331	1213.591892	2022.998975
5656.966047	2416.314488	1216.440074	2024.211485
5815.504413	2438.525372	1261.23767	2115.74137
5741.674936	2475.58481	1210.502787	2055.587339
5756.956619	2457.506721	1249.648497	2049.801401
5807.710631	2497.460451	1220.05702	2090.19316
5912.207212	2595.184056	1227.070675	2089.952481
3294.129837	1634.05905	506.058707	1154.01208
3312.687953	1698.239341	561.1307507	1053.317862
3209.74281	1724.986123	551.9164169	932.8402706
3201.28867	1715.580833	584.5140223	901.1938139
3182.916942	1709.762838	597.3035771	875.8505261
3230.484746	1734.591738	648.2851472	847.6078606
3297.364184	1777.262734	703.1751682	816.9262818
3315.104196	1789.843602	690.9208637	834.3397305
3353.593442	1825.733507	717.5893436	810.2705906
3320.11444	1788.613479	757.47888	774.022081
3384.054547	1782.258668	777.2944688	824.5014105
3466.036813	1819.465633	791.204768	855.3664117
3427.568578	1800.015933	804.470605	823.0820405
3532.850159	1842.297935	842.4466625	848.105562
3579.280508	1858.477605	872.629834	848.1730695
1014.8521	667.3109272	102.1141088	245.4270636
1028.651858	668.6326198	109.114299	250.9049387
1039.843282	688.6750428	111.7317169	239.4365227
1043.119586	689.9671634	112.3113477	240.8410747
1088.003212	709.1162261	120.3653306	258.5216554
1075.844502	686.1457289	121.8766962	267.8220765
1103.430685	702.1619798	131.979923	269.2887826
1141.017423	704.0613536	134.7080944	302.2479748
1103.150786	676.0636324	139.8356145	287.2515394
1149.383959	686.6701543	150.9151556	311.7986495
1190.064396	675.5730826	156.430111	358.0612019
1169.509374	656.997579	156.3033553	356.2084396
1186.004149	644.356531	161.8167466	379.8308716
1244.293801	683.4624716	168.2855125	392.5458174
1262.098512	665.1394727	163.0816109	433.8774282
122.9643189	11.04493892	0	111.91938
119.7993867	11.45054008	0	108.3488466
104.4932336	11.00942018	0	93.48381343
96.72763516	10.85872882	0	85.86890635
89.6365319	10.50520039	0	79.13133152
82.26741672	9.525249039	0	72.74216768
70.90074885	7.213482794	0	63.68726606
65.69972164	6.150436404	0	59.54928524
59.19551728	5.4633836	0	53.73213368
65.10678302	4.71306409	0	60.39371893
68.72095244	4.053797402	0	64.66715504
70.4187577	3.638147004	0	66.7806107
67.27440715	3.998338381	0	63.27606877
68.44208399	3.996256709	0	64.44582728
69.35450804	4.07431696	0	65.28019108
237.8739957	143.609046	6.320870701	87.94407894
269.4658927	170.5533076	7.318575054	91.59401007
289.9441459	194.298597	9.594117463	86.05143143
336.2350957	220.9263662	11.98483063	103.3238989
353.9533263	229.1176904	15.95337281	108.8822631
393.3468439	256.0024028	19.29036653	118.0540746
404.9705754	264.0828457	25.48496073	115.402769
435.6861073	275.5626934	30.99858872	129.1248251
377.6155487	213.8815303	28.99793952	134.7360789
426.1441788	251.3468694	35.31072836	139.4865811
442.5119255	252.1450078	39.49561086	150.8713068
438.1957231	242.2817705	42.57600223	153.3379504
465.4973737	243.8758164	48.22628545	173.3952719
474.9764591	247.7558733	50.25196885	176.9686169
496.763775	244.7180829	58.08767107	193.958021
100.2801341	54.7474868	43.50864404	2.024003241
108.5387561	58.37380533	47.60268438	2.562266436
110.7898197	60.44203063	47.41947866	2.928310418
118.9044632	66.24385159	50.13769709	2.522914518
115.6575894	60.25108242	51.33280907	4.073697885
118.8792903	58.75450849	56.5796982	3.545083636
129.1807155	63.70391076	62.02551257	3.451292198
129.0485061	66.6576909	59.12727578	3.263539402
135.0005487	69.79300215	61.71153437	3.496012218
139.1167064	72.02415549	64.67979101	2.412759847
136.8601153	69.08822458	65.82701619	1.944874552
127.3602539	63.65760463	61.98639379	1.716255452
119.4692181	57.4484029	60.5171554	1.503659791
133.260326	62.16699888	69.36824764	1.725079494
142.2517563	64.931065	75.32102184	1.999669441
222.6615357	180.3241469	8.735956015	33.60143281
231.5013223	182.4813701	9.40117263	39.61877958
234.5862384	187.690985	11.02433573	35.87091763
257.7285705	211.6770153	9.859239485	36.19231565
268.1340704	222.291396	10.30921797	35.53345645
288.0071618	240.1726159	10.69738245	37.13716352
304.980101	254.0406269	12.54009567	38.39937843
323.4346461	270.2279612	13.59604466	39.61064028
322.0726951	268.1734468	14.86226493	39.03698341
333.6477025	276.8907847	16.78529796	39.97161986
345.4293639	280.7887906	22.08261269	42.55796065
350.1829816	281.5191405	26.49226579	42.17157537
351.0777083	280.0854314	29.8316869	41.16059008
320.2398589	247.5777015	30.36361925	42.29853818
336.713021	257.7325057	36.16243657	42.81807872
108.276334	52.74563195	54.98233939	0.548362647
110.0182204	52.98510282	57.03146291	0.00165463
110.9271254	55.67958813	55.23655095	0.010986327
112.8860717	54.68861208	58.103637	0.093822665
118.5647947	56.87349064	61.50807034	0.183233671
123.4715232	60.08865469	63.3655116	0.017356955
132.4023868	58.37064909	73.52461175	0.50712599
134.0440558	57.97015659	75.94314107	0.130758143
141.3471712	58.74438257	78.92167224	3.681116369
132.2957696	60.59067659	71.56575822	0.139334837
133.4912727	63.2764183	69.71420306	0.500651369
147.8711744	70.39949752	77.28463987	0.18703705
145.7637349	73.62600059	72.06956447	0.068169791
132.7662544	72.00863298	60.59781904	0.159802414
142.680366	74.58680833	68.05750364	0.036053998
330.7111386	41.8614989	20.58077358	268.2688662
326.3321743	39.91617163	18.45185547	267.9641472
321.024216	37.5422347	18.06009295	265.4218884
335.9807516	42.86485439	18.96174148	274.1541558
319.5820742	43.24945327	19.41690777	256.9157132
306.1002651	43.38678089	20.32970312	242.383781
341.8270453	48.65954869	22.85440552	270.3130911
333.6395904	51.43802076	22.89978512	259.3017845
311.182283	53.04236029	22.71669882	235.4232239
324.3253542	56.37961722	21.5635618	246.3821752
290.0721029	53.04895649	23.2536774	213.769469
274.1752189	52.13523725	23.7932213	198.2467603
272.419052	51.21319372	23.49602322	197.7098351
285.771215	54.99755234	26.09678833	204.6768743
287.6459907	56.33689781	27.60372069	203.7053722
174.0360643	56.28467589	71.22982979	46.52155864
134.3151585	41.08801532	55.39716601	37.8299772
127.1270803	38.09993567	49.84945944	39.17768522
122.9300644	36.87601604	47.95051906	38.10352928
116.6345789	32.93567972	44.91174146	38.78715775
122.7261553	35.66340974	47.54022443	39.52252112
125.4960701	37.64027959	47.18599425	40.66979626
119.2899608	40.13067897	43.5926425	35.56663935
99.70138346	36.82439767	34.13211158	28.74487422
91.32930529	31.4675585	32.64810672	27.21364007
92.44906088	31.90963797	31.53510309	29.00431982
101.2013417	33.00227025	36.54361946	31.65545202
99.24238405	32.98536191	33.94661097	32.31041117
98.97131455	31.2043687	33.39010915	34.37683671
95.29057778	32.68137321	33.39010915	29.21909542
