29 1368
14.59690481 14.98262281 4.927195434 14.72564215 8.042243422 4.027237188 13.51418669 7.390254313 5.875397081 6.773498871 6.240666875 12.45865725 24.77167924 1.599998476 1.142154854 28.2676454 8.763911511 15.67953924 25.29443904 10.19865403 214.05679059999997 184.5756151 -3.4232445 0.00117 17.2666295 216.393111 6600.0 0.0 0.0 B01 1A30
11.84723547 8.578662806 5.996223569 10.97997272 2.739478337 5.077697968 16.44155719 5.246178847 12.38965988 2.714720444 3.439626725 8.033718646 24.25521867 8.007437703 8.163923997 28.54377652 1.949999632 5.932985192 21.90292073 11.99267343 314.50526929999995 176.9273186 3.6684615 0.0033699999999999997 150.1323395 503.3574475 17000.0 0.0 5100.0 B01 1A30
18.55417559 2.508854181 16.68899429 8.254354314 26.14084482 6.19610367 11.99823685 3.100642568 23.82459149 9.604853734 6.657347539 5.178251963 10.54079905 20.12678016 6.460644053 10.02675002 11.74495264 2.06031502 4.933295609 10.04566021 117.262728 197.1184431 4.406868 0.0951 -122.6619275 76.58364680000001 2500.0 0.0 9300.0 B01 1A30
10.11855246 5.129938682 9.258560591 9.799793748 7.89577074 8.794338324 12.93965777 10.62294182 17.38713593 6.243725156 2.849666666 2.132389568 19.68264538 12.87544693 6.311485683 29.16287046 3.340048319 1.947066775 20.26947541 11.36702773 181.5383445 169.45236319999998 -0.7841838 0.036699999999999997 -96.8911608 286.58934999999997 7200.0 0.0 7500.0 B01 1A30
13.44780784 8.67504507 17.21738452 9.407889003 20.17129742 8.665876872 13.93395477 5.178520117 17.83167225 6.853521461 5.146204975 12.09986179 9.391294799 24.73934639 1.899999525 7.187089899 13.81629794 11.09890639 8.353695174 11.61796504 308.25095 301.93993689999996 2.6438585 0.059199999999999996 2.7605353 1132.066104 34500.0 0.0 18100.0 B01 1A30
19.6590442 8.220333181 15.54856361 7.344788022 27.96721663 5.944318392 15.87466511 11.26928988 26.2257275 12.66467814 10.28259146 1.899999943 9.95383655 15.71217707 5.058465999 17.18681873 10.29234986 5.6454858 9.101531802 9.083386406 302.6257763 209.9642111 2.2005588 0.1283254 -371.7663477 58.6019827 16600.0 0.0 19300.0 B01 1A30
10.80723934 9.362133586 5.144353454 11.89855507 19.3280929 11.31695205 2.39178939 2.717033653 20.62689233 4.222680019 7.601536351 8.871041564 6.762318573 12.14713359 3.763286043 10.31727603 2.610434839 14.70976083 11.64859957 5.45445313 212.1039777 217.6897812 -4.037006 0.0063100000000000005 -244.3601502 96.6837064 9100.0 0.0 12100.0 B01 1A30
4.049623175 11.53300176 10.005104 14.73410697 7.043177586 4.445727392 6.522937918 5.234699762 2.549662127 3.574893982 6.709400147 2.347241769 17.79920829 7.388432844 10.36329373 20.02557618 7.725988918 11.08785289 16.72758127 11.2285982 347.62612 134.8211649 5.846107 0.141487 -238.17553249999997 406.87657770000004 8600.0 0.0 8500.0 B01 1A30
6.0212319 10.00623387 9.129700456 14.77449672 6.199338594 1.599999445 10.11354429 3.452564071 4.825466443 2.654441905 6.16069921 4.995428114 20.51798592 7.244191049 10.61816497 22.83505247 4.650648639 7.934993523 17.8385578 13.08109271 62.907535599999996 69.8525183 -0.8634090000000001 0.00124 350.1370256 129.32407800000001 0.0 0.0 0.0 B01 1A30
12.14164105 12.21452438 9.664221878 8.367145988 22.63865192 14.92197364 8.784729808 3.718763104 24.93279301 1.599999771 10.57938906 8.035650732 10.87358162 6.422613714 3.215391078 17.04670746 4.152511457 17.05625321 16.26187888 6.672136793 21405.67906 18457.56151 -342.32445 0.117 1726.6629500000001 21639.3111 660000.0 0.0 0.0 B01 1A30
12.92618682 10.15973395 15.27683741 8.678450458 24.34001979 10.76011885 15.84862868 3.880226598 27.19741071 3.029841622 9.124742152 5.732305467 2.254586491 2.821215258 9.0990436 21.62117688 12.93908489 13.21608504 14.80827252 7.740368899 31450.526929999996 17692.73186 366.84614999999997 0.33699999999999997 15013.23395 50335.74475 1700000.0 0.0 510000.0 B01 1A30
